@relation features-weka.filters.unsupervised.attribute.Remove-R1

@attribute followers_count numeric
@attribute following_count numeric
@attribute bio_pronouns_count numeric
@attribute bio_NNP_tags numeric
@attribute bio_PRP_tags numeric
@attribute bio_Yes_freq_terms numeric
@attribute bio_No_freq_terms numeric
@attribute bio_auto_Yes_freq_terms numeric
@attribute name_auto_Yes_freq_terms numeric
@attribute bio_auto_No_freq_terms numeric
@attribute name_auto_No_freq_terms numeric
@attribute class {yes,no}

@data
34,72,0,0,0,2,0,5,0,0,0,?
34,152,1,0,0,1,0,3,0,0,0,?
34,100,0,3,0,0,0,3,0,0,0,?
34,121,0,5,0,0,0,7,1,0,0,?
34,116,0,4,0,0,0,3,0,1,0,?
34,59,0,2,0,0,0,12,0,0,0,?
34,120,0,6,0,0,0,9,0,1,0,?
34,136,0,0,0,1,0,3,0,0,0,?
34,127,1,7,0,3,0,22,1,2,0,?
34,138,0,2,0,2,1,8,1,0,0,?
34,37,0,1,0,0,0,3,0,0,0,?
34,204,2,0,0,0,0,4,1,1,0,?
34,533,0,1,0,0,0,2,1,0,0,?
34,121,2,3,1,0,0,12,0,0,0,?
34,157,0,7,0,0,0,1,0,1,0,?
34,39,0,0,0,1,0,2,0,0,0,?
34,56,2,1,1,2,0,12,1,0,0,?
34,79,0,1,0,1,0,4,1,0,0,?
34,100,0,0,0,0,0,0,0,0,0,?
34,100,0,11,0,0,0,6,0,0,0,?
34,84,2,1,0,2,0,17,0,1,0,?
34,63,4,0,2,2,0,9,1,1,0,?
34,260,1,1,0,1,1,13,1,0,0,?
34,126,2,1,1,2,0,16,0,0,0,?
34,145,0,0,0,1,0,6,0,0,0,?
34,103,0,9,0,0,0,5,0,0,0,?
34,41,0,3,0,0,0,12,0,0,0,?
34,180,0,5,0,0,0,3,0,0,0,?
34,78,3,4,3,0,0,5,0,3,0,?
34,102,0,6,0,0,0,4,0,0,0,?
34,128,1,2,1,0,0,10,0,1,0,?
34,88,0,2,0,0,0,2,0,0,0,?
34,54,0,2,0,1,0,7,1,0,0,?
34,488,0,9,0,0,0,2,0,0,0,?
34,60,0,11,0,0,0,7,1,1,0,?
34,98,1,9,0,3,0,11,0,0,0,?
34,240,2,2,3,1,0,3,1,0,0,?
34,909,1,4,0,3,0,6,1,0,0,?
34,190,3,7,2,1,0,16,0,2,0,?
34,169,0,1,0,2,0,4,0,0,0,?
34,112,1,0,0,0,0,10,1,0,0,?
34,46,0,11,0,0,0,6,0,0,0,?
34,239,0,9,0,0,0,6,2,1,0,?
34,141,0,0,0,1,0,2,0,0,0,?
34,123,2,2,0,2,0,9,1,0,0,?
34,330,1,0,2,1,0,14,0,0,0,?
34,70,1,2,0,1,0,7,0,0,0,?
35,72,5,0,2,3,1,11,0,2,0,?
34,62,0,0,0,0,0,5,0,0,0,?
34,88,0,5,0,0,0,5,0,0,0,?
34,88,2,1,1,1,0,8,0,1,0,?
34,112,0,1,0,0,0,6,1,0,0,?
34,65,1,1,1,0,0,3,0,0,0,?
34,124,0,9,0,0,0,3,0,1,0,?
34,33,0,3,0,1,0,9,1,0,0,?
34,90,0,2,0,0,0,3,0,0,0,?
34,25,3,5,3,0,0,7,0,0,0,?
34,120,2,5,1,2,0,9,0,0,0,?
35,66,5,0,3,0,0,6,1,1,0,?
34,59,0,13,0,0,0,9,0,1,0,?
34,48,2,1,1,1,0,7,0,1,0,?
34,316,1,0,1,0,0,3,0,0,0,?
34,38,0,4,0,0,0,11,0,0,0,?
34,88,0,0,0,1,0,6,2,0,0,?
34,114,0,0,0,1,0,3,0,0,0,?
34,49,1,2,0,2,1,7,0,0,0,?
34,77,0,0,0,1,0,8,0,0,0,?
34,39,0,2,0,0,0,8,0,0,0,?
34,26,0,8,1,1,0,10,0,0,0,?
37,169,0,3,0,1,0,4,2,0,0,?
34,85,1,0,1,1,1,9,1,0,0,?
34,71,1,9,0,1,0,11,0,0,0,?
34,44,0,0,0,1,1,1,0,0,0,?
34,89,0,7,0,0,0,4,1,0,0,?
34,71,1,6,1,1,1,12,1,0,0,?
34,356,3,7,2,0,0,8,0,0,0,?
34,103,1,12,0,0,0,9,0,0,0,?
34,220,2,0,1,2,0,8,0,0,0,?
34,113,3,3,1,0,0,10,0,1,0,?
34,63,0,14,0,0,0,5,0,1,0,?
34,128,1,2,0,1,0,4,0,0,0,?
34,104,0,0,0,0,0,1,0,0,0,?
34,82,0,2,0,0,0,8,0,0,0,?
34,84,0,0,0,0,0,6,1,0,0,?
34,87,0,2,0,0,0,2,0,0,0,?
34,157,1,1,1,1,0,9,1,1,0,?
34,182,1,3,1,0,1,7,0,1,0,?
34,190,3,1,2,2,0,16,0,0,0,?
34,183,0,8,0,0,0,1,0,1,0,?
34,96,0,3,0,1,0,3,1,0,0,?
34,62,0,9,0,0,0,7,1,0,0,?
34,117,0,3,0,0,0,2,0,0,0,?
34,99,1,0,1,0,1,4,1,0,2,?
36,86,0,2,0,0,0,6,2,0,0,?
34,102,0,3,0,0,0,7,0,0,0,?
34,167,0,7,0,0,0,3,0,0,0,?
34,170,0,1,1,0,0,6,0,1,0,?
34,74,1,2,0,3,0,11,0,0,0,?
34,211,0,2,0,0,0,5,1,1,0,?
34,168,3,3,2,0,0,12,0,0,0,?
34,431,0,7,0,1,0,4,0,1,0,?
34,76,3,1,0,2,0,12,0,0,0,?
34,27,1,5,1,0,0,12,0,0,0,?
34,68,0,9,0,0,0,11,0,0,0,?
34,138,0,2,0,2,0,3,1,0,0,?
34,100,0,4,0,0,0,0,1,0,0,?
34,181,1,3,0,1,0,5,0,1,0,?
34,80,1,2,1,1,0,9,0,1,0,?
34,134,0,4,0,1,0,5,0,2,0,?
35,64,0,11,0,0,0,9,1,1,0,?
34,82,0,2,1,2,0,19,1,1,0,?
34,68,0,2,0,0,1,3,1,0,0,?
34,47,0,1,0,1,0,3,1,0,0,?
34,49,1,5,1,0,0,4,0,3,0,?
34,189,0,3,0,0,0,4,0,0,0,?
34,32,2,4,1,4,0,15,0,2,0,?
34,165,0,9,0,0,0,6,0,0,0,?
34,93,1,11,0,1,0,10,1,0,0,?
34,147,0,2,0,0,0,2,0,0,0,?
34,105,0,4,0,1,0,2,0,0,0,?
35,51,2,3,0,1,0,12,0,0,0,?
34,631,2,9,1,0,0,8,0,1,0,?
34,130,4,6,3,0,0,10,0,1,0,?
34,129,0,3,0,0,0,1,1,0,0,?
34,308,0,1,0,0,0,2,0,1,0,?
34,91,0,4,0,0,0,2,1,0,0,?
34,80,0,0,0,0,0,7,1,0,0,?
34,87,0,15,0,0,0,7,0,0,0,?
34,89,0,16,0,0,0,11,0,0,0,?
34,91,1,3,0,0,0,10,0,0,0,?
34,48,0,9,0,0,0,4,0,1,0,?
34,170,0,4,0,0,0,1,0,0,0,?
34,42,3,0,0,1,0,6,1,0,0,?
34,96,1,3,0,0,0,9,1,1,0,?
34,299,0,9,0,0,0,17,0,0,0,?
34,65,0,2,0,0,0,4,1,0,0,?
34,166,1,3,0,1,0,11,0,0,0,?
32,120,0,0,0,0,0,0,0,0,0,?
34,29,0,13,0,0,0,4,0,0,0,?
34,214,1,5,0,2,0,10,1,0,0,?
34,109,1,9,0,1,0,9,0,0,0,?
34,49,0,1,0,1,0,2,0,0,0,?
34,55,2,6,0,3,0,13,0,2,0,?
34,53,1,1,0,2,0,13,0,1,0,?
34,224,0,4,0,0,0,1,0,0,0,?
34,110,1,9,0,0,0,7,0,0,0,?
34,61,7,0,6,1,0,13,0,0,0,?
34,64,1,2,0,0,0,10,1,0,0,?
34,94,0,7,0,0,0,6,0,0,0,?
33,57,3,0,1,2,0,11,1,0,0,?
33,118,0,4,0,0,0,10,0,0,0,?
33,301,1,4,0,0,0,4,1,0,0,?
33,61,0,3,0,0,0,5,0,0,0,?
33,103,1,1,0,1,0,4,0,2,0,?
33,137,2,0,0,2,0,11,1,1,0,?
33,37,0,4,0,0,0,0,1,0,0,?
33,73,4,2,2,2,0,11,1,1,0,?
33,127,0,1,2,0,0,5,0,0,0,?
33,128,3,7,1,1,0,15,1,2,0,?
33,95,7,2,3,5,0,25,0,0,0,?
33,200,1,11,1,0,0,18,0,1,0,?
33,288,0,2,0,0,0,2,0,0,0,?
33,429,0,1,0,0,0,8,1,1,0,?
33,54,0,3,0,1,0,6,1,0,0,?
34,349,0,0,0,4,1,7,1,2,0,?
33,207,1,1,1,1,1,11,0,0,0,?
33,105,1,3,0,1,0,5,1,0,0,?
33,166,3,1,0,0,0,14,1,0,0,?
33,131,3,1,1,0,0,4,0,1,0,?
33,309,2,8,2,1,0,4,0,0,0,?
33,109,1,1,0,1,0,7,0,0,0,?
33,222,2,1,2,2,0,12,0,1,0,?
33,28,3,1,2,2,0,8,2,1,0,?
33,126,0,10,0,0,0,7,0,0,0,?
33,1298,0,1,0,1,0,5,0,0,0,?
33,65,0,0,0,1,0,6,0,0,0,?
33,648,2,0,1,0,0,6,0,0,0,?
33,196,0,3,0,0,0,7,0,1,0,?
33,60,3,9,2,2,0,17,0,1,0,?
33,14,0,6,0,0,0,5,0,0,0,?
33,213,2,14,1,0,0,10,0,1,0,?
33,61,0,1,0,0,0,6,0,0,0,?
34,57,0,1,0,0,0,2,0,1,0,?
33,172,0,13,0,0,0,10,1,1,0,?
33,218,0,10,0,0,0,3,0,0,0,?
33,86,0,3,0,0,0,3,0,0,0,?
33,58,0,3,0,1,0,22,0,3,0,?
33,41,0,2,0,1,0,6,0,0,0,?
34,153,5,0,1,4,0,23,0,0,0,?
33,269,0,3,0,0,0,7,1,0,0,?
33,101,1,5,1,1,0,8,0,3,0,?
33,53,0,1,0,0,0,5,1,0,0,?
33,121,0,0,0,0,0,0,0,0,0,?
33,72,2,1,0,1,0,11,0,0,0,?
33,71,0,0,0,0,0,3,0,0,0,?
33,63,4,1,3,0,0,7,0,1,0,?
33,45,1,2,1,1,0,7,0,1,0,?
33,264,0,0,0,0,0,6,0,1,0,?
33,121,0,0,0,3,0,11,1,0,0,?
33,76,1,2,0,1,0,3,0,1,0,?
33,109,0,8,0,0,0,7,1,0,0,?
33,98,1,7,1,0,0,9,1,0,0,?
33,295,0,1,0,0,0,2,0,0,0,?
33,110,3,6,1,0,0,15,0,0,0,?
33,175,0,4,0,0,0,2,0,0,0,?
33,60,1,1,0,0,0,6,0,0,0,?
33,11,1,2,0,1,0,10,0,0,0,?
32,20,1,1,0,0,0,9,0,0,0,?
33,35,0,11,0,1,0,10,1,1,1,?
33,336,0,1,0,0,0,3,1,0,0,?
33,79,0,2,0,0,0,4,0,0,0,?
33,168,0,0,0,0,0,6,0,1,0,?
33,34,0,20,0,0,0,1,0,1,0,?
33,239,3,8,2,4,0,8,0,0,0,?
33,52,0,2,0,2,2,14,1,2,1,?
33,32,1,1,0,5,0,11,0,0,0,?
33,227,0,2,0,2,0,8,1,0,0,?
33,380,4,4,4,1,1,20,0,0,0,?
33,86,1,1,0,0,0,12,0,1,0,?
33,79,1,8,0,2,0,15,0,1,0,?
33,158,0,10,0,0,0,6,0,0,0,?
33,72,0,4,0,0,0,6,0,0,0,?
33,80,2,8,0,2,0,9,0,1,0,?
33,322,0,2,0,0,0,5,0,0,0,?
33,169,0,3,0,0,0,9,1,0,0,?
33,215,0,5,0,0,0,3,0,0,0,?
33,21,4,7,3,0,0,12,0,1,0,?
33,78,1,4,1,2,0,13,0,1,0,?
33,184,3,3,0,3,0,19,0,0,0,?
33,131,1,5,1,0,0,4,0,3,0,?
33,150,0,5,0,0,0,14,1,1,0,?
33,103,0,6,0,0,0,2,0,0,0,?
33,22,0,9,0,0,0,5,0,1,0,?
33,89,2,3,1,2,0,17,0,1,0,?
33,250,3,2,3,1,0,13,0,1,0,?
33,57,4,1,2,2,0,18,1,1,0,?
33,306,0,5,0,0,0,10,0,1,0,?
33,124,0,0,0,0,0,0,0,0,0,?
33,238,0,0,0,0,0,0,1,0,0,?
33,120,1,1,1,1,2,12,0,0,0,?
33,176,0,5,0,0,0,2,1,0,0,?
33,151,1,2,2,1,0,4,0,1,0,?
33,178,1,6,0,1,0,9,0,0,0,?
33,96,1,2,0,0,0,6,0,0,0,?
33,132,0,2,0,2,0,6,0,0,0,?
34,67,1,5,1,0,0,12,0,2,0,?
33,70,2,5,2,0,0,8,1,2,0,?
33,34,0,8,0,0,0,7,1,1,0,?
33,144,4,0,2,1,0,11,1,0,0,?
34,122,5,1,4,0,0,13,0,0,0,?
33,89,3,1,1,3,0,10,0,0,0,?
33,31,0,2,0,0,0,2,1,0,0,?
33,40,1,6,0,1,0,5,1,0,0,?
33,71,2,2,1,1,0,12,0,0,0,?
33,24,0,1,0,0,0,2,0,0,0,?
33,51,5,2,3,3,0,12,0,0,0,?
33,83,6,0,5,1,0,8,1,0,0,?
33,169,0,3,1,0,0,5,1,0,0,?
33,130,0,5,0,0,0,4,1,1,0,?
32,99,2,0,1,2,0,6,1,0,0,?
33,71,0,7,0,0,0,2,0,0,0,?
33,343,2,1,0,0,0,4,0,1,0,?
33,94,1,2,0,5,1,13,0,0,0,?
33,281,1,6,0,0,0,16,0,2,0,?
33,143,0,0,0,0,0,1,0,1,0,?
33,100,0,2,0,1,0,4,1,0,0,?
33,167,0,2,0,0,0,5,0,0,0,?
33,206,0,1,0,1,0,4,1,0,0,?
33,203,0,2,0,2,0,5,0,0,0,?
33,60,0,3,0,0,0,1,0,0,0,?
33,59,0,0,0,2,1,5,0,0,0,?
33,122,1,8,0,0,0,4,0,0,0,?
33,182,1,6,1,0,0,15,0,1,0,?
33,84,0,2,0,2,0,17,0,0,0,?
33,85,4,3,2,0,0,12,0,0,0,?
33,87,0,1,0,1,0,5,0,0,0,?
33,94,0,18,0,0,0,7,0,1,0,?
33,105,0,0,0,0,0,4,2,1,0,?
33,144,6,4,4,0,0,12,0,2,0,?
33,106,0,1,0,1,0,10,0,1,1,?
33,55,0,2,0,1,0,5,1,0,0,?
33,36,0,0,0,0,0,5,1,0,0,?
33,220,0,0,0,0,0,4,0,0,0,?
33,116,1,4,0,0,0,6,0,1,0,?
33,82,3,6,2,0,0,6,0,2,0,?
33,134,0,5,0,0,0,3,0,0,0,?
33,255,1,0,0,1,0,9,1,0,0,?
33,710,1,2,0,1,0,5,0,0,0,?
33,179,0,5,0,0,0,4,0,0,0,?
33,121,0,0,0,0,0,3,0,0,0,?
33,59,0,4,0,1,0,5,0,0,0,?
33,149,0,7,0,1,0,7,0,0,0,?
33,229,0,8,0,0,0,4,0,1,0,?
33,48,6,1,6,4,0,21,0,4,0,?
33,80,2,0,1,1,0,4,1,2,0,?
33,97,5,2,3,1,0,14,0,0,0,?
33,237,6,1,5,3,0,11,1,2,0,?
33,119,1,1,0,0,0,10,0,1,0,?
33,63,0,5,0,0,0,5,0,1,0,?
33,42,0,2,0,0,0,2,0,0,0,?
33,110,1,6,0,0,0,2,0,0,0,?
33,116,0,2,0,1,0,8,1,1,0,?
33,70,1,11,1,1,0,10,1,1,0,?
33,159,0,20,0,0,0,13,1,0,0,?
33,264,0,0,0,1,0,2,0,1,0,?
33,158,0,6,0,0,0,3,1,2,0,?
33,43,1,5,0,0,0,9,0,1,0,?
33,68,0,9,0,0,0,7,0,0,0,?
33,117,0,1,0,0,0,5,1,1,1,?
33,72,0,4,0,0,0,3,1,0,0,?
30,111,0,2,0,1,1,4,0,1,0,?
32,74,0,10,0,0,0,2,0,1,0,?
33,43,0,2,0,2,1,12,0,0,0,?
33,69,3,4,1,3,0,23,0,0,0,?
34,97,0,2,0,0,0,7,0,1,0,?
33,83,0,2,0,0,0,2,0,0,0,?
33,81,3,0,2,2,1,13,0,2,0,?
33,84,2,1,1,0,0,10,0,0,0,?
33,179,5,4,4,4,0,21,1,0,0,?
33,53,0,5,0,0,0,7,0,0,0,?
33,154,0,2,0,1,0,7,0,1,0,?
33,28,0,6,0,0,0,5,0,1,0,?
33,101,0,15,0,0,0,8,0,0,0,?
33,124,0,1,2,1,1,13,1,1,0,?
33,88,0,3,0,0,0,2,0,0,0,?
33,168,1,2,0,2,0,5,0,0,0,?
33,96,0,6,0,0,0,6,1,0,0,?
33,215,0,1,0,0,0,2,1,0,0,?
33,111,0,18,0,0,0,3,0,0,0,?
33,149,0,0,0,1,0,5,0,0,0,?
33,77,0,8,0,0,0,2,0,0,0,?
33,91,2,3,0,1,0,9,0,0,0,?
33,16,2,3,2,0,0,10,0,1,0,?
33,158,1,4,1,0,0,3,0,0,0,?
33,92,0,3,0,0,0,2,0,0,0,?
33,135,0,4,0,1,0,8,2,0,0,?
33,51,0,7,0,0,0,3,0,0,0,?
33,64,0,6,0,0,0,3,1,0,0,?
33,78,0,2,0,0,0,4,1,0,0,?
33,121,0,4,0,0,0,1,1,0,0,?
30,72,0,1,0,1,0,6,1,0,0,?
33,124,0,2,0,3,0,8,0,1,0,?
33,78,0,8,0,1,0,10,0,0,0,?
33,37,2,1,1,2,0,10,1,0,0,?
33,47,6,0,7,0,0,12,0,4,0,?
33,239,6,2,4,5,0,14,1,0,0,?
33,143,0,1,0,1,0,8,0,0,0,?
33,488,0,6,0,0,0,2,1,0,0,?
33,210,0,7,0,0,0,2,1,0,0,?
33,149,0,3,0,0,0,11,0,0,0,?
33,49,0,5,0,0,0,1,0,0,0,?
33,138,0,4,0,0,0,2,1,0,0,?
33,65,0,6,0,0,0,9,0,1,0,?
33,163,0,8,0,0,0,4,0,0,0,?
32,65,0,6,0,0,0,5,0,0,0,?
33,228,0,1,0,0,0,6,0,0,0,?
33,54,0,1,0,1,0,3,0,0,0,?
33,55,0,0,0,0,0,0,0,0,0,?
33,77,1,4,0,3,0,14,1,1,0,?
33,61,0,3,0,1,0,3,0,0,0,?
33,80,0,12,0,0,0,10,0,2,0,?
33,183,0,17,0,0,0,10,0,0,0,?
33,220,1,5,1,0,0,5,0,1,0,?
33,94,2,1,1,0,0,13,0,1,0,?
33,70,2,8,0,0,1,7,0,3,1,?
33,99,2,2,2,1,1,12,0,0,0,?
33,283,5,0,2,5,0,20,0,1,0,?
33,169,0,6,0,1,0,7,1,1,0,?
33,88,0,2,0,0,0,2,0,0,0,?
33,34,11,1,6,3,0,19,0,1,0,?
33,102,0,5,0,0,0,4,2,0,1,?
33,82,0,4,0,0,0,2,1,0,0,?
33,56,4,2,3,1,0,11,1,1,0,?
33,57,0,26,0,0,0,2,0,0,0,?
33,283,0,9,0,0,0,12,0,2,0,?
33,228,0,25,0,0,0,1,2,0,0,?
33,106,0,3,0,0,0,1,0,0,0,?
33,105,4,2,1,2,1,16,0,4,0,?
33,52,0,0,0,0,0,1,0,0,0,?
33,66,0,7,0,0,0,3,1,1,0,?
33,121,0,5,0,0,0,3,1,0,0,?
33,186,2,1,0,3,0,13,0,0,0,?
33,130,1,8,0,1,0,7,0,1,0,?
33,76,1,9,1,0,1,11,1,1,0,?
33,48,1,0,0,0,0,4,0,2,0,?
32,28,0,2,0,0,0,1,0,0,0,?
32,93,2,3,1,1,0,3,0,0,0,?
32,99,0,0,0,0,0,9,0,0,0,?
32,285,0,4,0,0,0,2,0,0,0,?
32,175,4,0,2,2,0,13,0,2,0,?
32,70,5,2,4,0,0,15,0,1,0,?
32,32,4,2,3,1,0,21,0,0,0,?
32,90,4,1,3,1,0,13,1,1,0,?
32,168,0,6,0,0,0,11,0,1,0,?
32,88,0,1,0,2,1,6,0,0,0,?
32,75,0,0,0,0,0,4,1,0,0,?
32,144,0,2,0,0,0,5,0,0,0,?
32,29,0,0,0,2,0,7,1,0,0,?
32,359,3,3,1,1,0,10,1,0,0,?
32,57,1,0,0,1,1,5,0,0,0,?
32,79,0,6,0,0,0,7,0,0,0,?
32,229,0,0,0,1,0,10,0,1,0,?
32,267,3,4,1,4,0,11,0,0,0,?
32,525,0,1,0,1,0,4,0,1,0,?
32,62,6,0,7,0,0,12,0,4,0,?
32,86,0,0,0,0,0,3,0,0,0,?
32,48,1,0,0,2,0,3,0,0,0,?
32,128,0,2,0,1,0,7,0,0,0,?
32,209,2,0,0,0,0,5,0,0,0,?
32,160,0,4,0,0,0,9,0,0,0,?
32,80,0,0,0,0,0,3,0,0,0,?
32,179,4,2,2,3,1,20,0,1,0,?
32,219,0,0,0,0,0,1,0,0,0,?
32,74,3,1,2,4,0,21,0,1,0,?
32,36,1,7,1,0,0,7,0,0,0,?
32,309,0,1,0,0,0,1,0,0,0,?
32,38,0,1,0,0,0,4,1,1,0,?
32,1,4,1,1,2,1,12,0,1,0,?
32,62,1,1,1,2,0,11,1,2,0,?
32,158,5,11,0,4,0,13,1,0,0,?
32,216,5,6,4,2,0,22,0,1,0,?
32,195,0,10,0,0,0,6,0,2,0,?
32,139,2,4,1,1,0,16,0,1,0,?
32,46,2,4,0,4,0,14,0,0,0,?
32,102,6,3,2,3,1,17,0,2,0,?
32,73,0,0,0,0,0,0,0,1,0,?
32,175,0,2,0,0,0,1,0,0,0,?
32,116,6,1,4,1,0,22,0,0,0,?
32,28,0,3,0,0,0,12,1,1,0,?
32,313,0,0,0,0,0,0,0,0,0,?
32,320,0,3,0,0,0,1,0,0,0,?
32,110,0,7,0,0,0,1,0,0,0,?
32,97,0,1,0,0,0,5,0,1,0,?
32,93,0,0,0,2,0,6,0,0,0,?
32,74,2,0,0,0,1,6,0,1,0,?
32,176,3,0,0,0,0,12,0,1,0,?
32,26,4,1,2,2,0,13,1,0,0,?
32,64,0,5,0,0,0,3,0,0,0,?
32,101,0,0,0,0,0,5,1,0,0,?
32,85,0,16,0,0,0,8,1,0,0,?
32,194,1,1,2,0,0,8,0,1,0,?
32,131,0,11,0,0,0,6,0,1,0,?
32,43,0,0,0,0,0,0,1,0,0,?
32,99,0,2,0,0,0,3,1,0,0,?
32,128,0,9,0,0,0,4,1,0,0,?
32,144,0,2,0,0,0,4,0,0,0,?
32,259,0,0,0,0,0,4,0,0,0,?
32,209,0,1,0,0,0,5,0,0,0,?
32,12,0,6,0,2,0,7,0,2,0,?
32,28,0,4,0,0,0,1,1,1,0,?
32,116,0,7,0,1,0,7,0,0,0,?
32,141,1,6,1,1,0,8,0,1,0,?
32,56,0,1,0,0,0,9,0,0,0,?
32,103,0,1,0,0,0,6,0,1,0,?
32,51,0,8,0,0,0,6,0,0,0,?
32,55,0,12,0,0,0,7,0,0,0,?
32,175,4,8,1,0,0,13,0,0,0,?
32,270,1,2,1,0,0,12,0,0,0,?
32,40,0,1,0,2,0,5,1,0,0,?
32,212,3,3,1,1,0,16,0,0,0,?
32,63,0,7,0,0,0,4,0,1,0,?
32,285,1,2,0,1,0,6,0,1,0,?
32,73,0,11,0,0,0,5,1,0,0,?
32,22,0,2,0,0,0,1,0,0,0,?
32,120,4,3,1,1,0,10,0,0,0,?
32,246,1,2,1,0,0,8,2,0,0,?
32,175,0,6,0,0,0,9,0,0,0,?
32,90,1,6,0,0,0,5,0,0,0,?
34,152,0,3,0,1,0,13,0,0,0,?
32,195,1,9,0,1,0,22,0,0,0,?
32,104,1,4,2,0,0,12,0,0,0,?
32,376,3,2,2,0,0,12,1,1,0,?
32,302,1,0,1,3,0,9,1,0,0,?
32,79,0,0,0,0,0,3,0,0,0,?
32,46,0,0,0,0,0,0,0,1,0,?
32,118,2,2,1,0,0,4,1,0,0,?
32,70,0,5,0,0,0,3,0,0,1,?
32,20,0,4,0,0,0,9,0,1,0,?
32,39,0,9,0,2,1,10,0,0,0,?
32,98,1,5,0,0,0,7,1,1,0,?
32,67,1,1,0,2,0,9,1,1,0,?
32,330,0,5,0,0,0,6,0,0,0,?
32,175,0,3,0,0,0,9,0,1,0,?
32,397,5,3,5,2,0,19,1,0,0,?
32,166,2,0,2,1,0,11,0,2,0,?
32,42,0,6,0,0,0,1,0,1,0,?
32,91,1,0,0,1,0,6,0,0,0,?
32,134,0,13,0,0,0,9,0,0,0,?
32,577,0,1,0,0,0,3,0,0,0,?
32,80,1,4,0,0,0,10,0,0,0,?
31,124,2,4,0,1,0,9,0,0,0,?
32,162,0,14,0,0,0,7,0,0,0,?
32,13,3,2,2,2,0,15,0,1,0,?
32,127,0,3,0,1,0,4,1,1,0,?
32,15,3,0,2,2,0,12,0,0,0,?
32,174,0,9,0,0,0,2,0,1,0,?
32,177,3,1,1,2,0,15,0,0,0,?
32,78,2,3,1,0,0,20,0,0,0,?
32,168,0,4,0,0,0,5,0,0,0,?
32,169,0,5,0,0,0,7,2,3,0,?
32,73,0,0,0,1,0,4,0,0,0,?
32,78,0,0,0,1,0,5,1,0,0,?
32,221,1,0,1,0,0,7,0,0,0,?
32,125,1,6,0,1,0,11,0,1,0,?
32,92,2,4,2,0,0,23,1,0,0,?
32,67,0,1,0,0,0,9,0,0,0,?
32,252,0,6,0,0,0,6,0,0,0,?
31,163,2,0,3,1,0,11,1,2,0,?
32,200,3,2,2,2,0,16,0,0,0,?
32,148,1,1,1,3,1,6,1,0,0,?
32,178,1,3,0,1,0,7,2,0,0,?
32,304,0,0,0,2,0,3,0,0,0,?
32,219,0,12,0,0,0,9,0,0,0,?
32,76,0,1,0,0,0,6,0,0,0,?
32,26,0,0,0,0,0,2,0,0,0,?
32,263,1,0,0,2,0,14,1,1,0,?
32,93,0,6,0,1,0,4,0,0,0,?
32,57,1,1,1,1,0,10,0,0,0,?
32,101,0,4,0,0,0,5,0,0,0,?
32,59,3,6,1,1,0,15,0,0,0,?
32,77,0,4,0,0,0,8,1,0,0,?
32,143,2,13,2,0,0,11,0,0,0,?
32,146,5,0,3,1,0,14,0,0,0,?
32,132,1,7,2,1,0,11,0,1,0,?
32,45,1,6,1,1,0,3,0,0,0,?
32,171,0,4,0,0,0,5,1,0,1,?
32,26,1,5,0,0,0,3,0,1,0,?
32,162,1,4,1,1,0,7,0,0,0,?
32,47,0,0,0,1,0,3,0,0,0,?
32,98,2,5,0,1,0,14,2,0,0,?
32,204,2,3,0,2,0,8,1,0,0,?
32,261,0,2,0,3,0,9,0,0,0,?
32,109,2,3,2,0,0,4,1,0,0,?
32,314,0,9,0,0,0,4,1,0,0,?
32,160,0,3,0,2,0,16,1,2,0,?
32,67,1,4,0,1,0,11,0,0,0,?
32,159,0,3,0,1,0,3,0,0,0,?
32,117,1,3,1,2,0,8,0,2,0,?
32,57,0,2,0,3,1,10,1,2,0,?
32,175,6,3,3,4,0,21,0,0,0,?
32,68,0,0,0,1,0,3,0,0,0,?
32,240,3,5,3,1,0,12,0,0,0,?
32,63,0,2,0,0,0,6,0,2,0,?
32,97,2,11,2,0,0,6,0,2,0,?
32,56,0,1,0,0,0,4,0,1,0,?
32,15,0,5,0,0,0,2,0,0,0,?
32,202,3,5,1,0,1,8,0,3,0,?
32,160,0,0,0,0,0,3,1,0,0,?
33,85,0,13,0,1,0,18,0,2,0,?
32,29,2,2,1,0,0,13,0,0,0,?
32,213,0,3,0,0,0,7,0,1,0,?
32,113,1,1,3,1,0,9,1,0,0,?
32,230,0,1,0,0,0,5,0,0,0,?
32,61,0,1,0,1,0,5,1,0,0,?
32,259,3,3,2,1,0,17,0,1,0,?
32,452,0,2,0,1,0,3,0,0,0,?
31,41,1,8,1,0,0,7,0,1,0,?
32,45,3,1,1,0,0,20,0,0,1,?
32,80,1,3,1,0,0,10,0,0,0,?
32,120,0,3,0,0,0,14,0,0,0,?
33,258,0,4,0,1,0,5,1,0,0,?
32,162,0,3,0,0,0,3,0,0,0,?
32,65,0,10,0,0,0,6,0,0,0,?
32,120,0,3,0,0,0,2,1,0,0,?
32,95,2,1,1,2,1,10,1,1,0,?
32,137,0,3,0,1,0,1,0,0,0,?
32,116,1,4,0,0,1,7,0,0,0,?
32,190,1,7,0,0,0,13,0,0,0,?
32,113,0,1,0,0,0,0,0,0,0,?
31,1001,0,2,0,0,0,4,0,0,0,?
32,577,0,1,0,1,0,11,0,1,0,?
32,166,0,0,0,0,0,6,0,0,0,?
32,104,2,1,0,2,0,5,0,0,0,?
